Age,Income,Debt_Ratio,Nb_Borrowers,Loan_Amt,Loan_Amt_Req,LTV,FICO_Score,Prior_Custom_Score,Current_Custom_Score,CB_Age_Oldest_TL,CB_Age_Newest_TL,CB_Avg_Mos_File,CB_Nb_Sat_TL,CB_Nb_60_Plus_TL,CB_Nb_90_Plus_TL,CB_Pct_Sat_TL,CB_Mos_Since_Dlq,CB_Max_Dlq_12_Mos,CB_Max_Dlq_Ever,CB_Nb_Total_TL,CB_Nb_TL_Open_12,CB_Pct_IL_TL,CB_Nb_Inq_6_Mos,CB_Nb_Inq_6_Mos_excl_7_Days,CB_Rev_Util,CB_IL_Util,CB_Nb_Rev_TL_w_Bal,CB_Nb_IL_TL_w_Bal,CB_Nb_Rev_Tl_75_Pct_Limit,CB_Pct_TL_w_Bal,Risk_Flag
52,2520,30,2,65099,15000.0,45,619,218,184,260,10,136,9,3,3,82,2,0,2,11,1,18,1,1,34,.,1,1,0,50,0
39,1750,42,1,28947,18000.0,62,668,248,196,173,8,58,17,2,1,85,2,0,2,20,4,45,0,0,7,68,3,2,0,75,1
44,11750,30,2,94000,22205.0,100,655,190,214,216,2,86,18,5,1,60,42,6,4,25,2,36,4,3,40,58,1,4,1,60,1
59,8000,37,2,837000,95000.0,37,744,283,283,208,7,116,15,0,0,100,999,7,8,15,2,27,1,1,38,34,3,3,0,86,0
47,5417,34,1,50380,40000.0,86,633,216,216,264,8,87,21,3,1,77,7,3,5,26,1,50,1,1,12,.,1,2,0,75,1
40,5000,18,1,92521,15000.0,97,707,260,216,160,11,79,10,1,1,91,16,6,4,11,1,55,1,1,16,.,1,1,1,67,0
49,9933,21,2,242000,30000.0,90,711,262,250,265,6,79,28,0,0,100,999,7,8,30,2,53,0,0,96,92,2,4,2,88,1
59,3175,41,1,90948,16000.0,99,737,282,240,187,4,81,21,0,0,100,999,7,8,22,1,18,1,1,46,97,4,2,1,67,1
55,6792,28,2,126000,25000.0,99,714,229,228,118,2,73,15,0,0,88,6,4,6,32,2,65,0,0,20,85,4,5,0,90,1
38,3750,31,1,53154,9500.0,100,749,290,235,169,7,61,18,0,0,100,999,7,8,18,1,56,1,1,29,81,6,4,0,100,0
35,3665,29,1,109890,15300.0,97,789,288,273,173,3,104,12,0,0,100,999,7,8,12,1,33,1,1,0,.,1,1,0,25,0
52,31500,11,2,409135,98221.0,90,669,230,211,305,2,91,44,1,0,93,34,6,5,31,5,17,0,0,54,80,12,3,3,63,1
68,2750,21,2,53680,10000.0,99,617,245,201,342,7,57,17,0,0,88,4,4,6,17,3,82,2,0,99,45,2,4,1,100,0
31,19167,17,2,289000,50000.0,90,723,233,236,334,7,54,26,0,0,96,70,6,6,40,2,19,2,2,5,79,3,2,1,56,1
52,6995,25,2,227001,50000.0,81,738,280,245,175,2,66,42,0,0,100,999,7,8,43,6,16,1,1,3,96,4,2,1,27,1
29,2167,37,1,48500,8173.0,100,642,218,155,119,5,60,8,1,1,78,8,4,3,9,1,67,0,0,115,78,1,2,1,75,0
38,5605,34,2,275000,27500.0,90,653,260,239,241,9,73,32,0,0,100,999,7,8,36,1,25,1,1,75,.,6,.,5,67,0
33,5125,37,1,155001,25000.0,100,738,307,251,138,16,71,19,0,0,95,.,6,6,19,0,42,0,0,17,92,2,3,1,71,0
44,2833,45,1,190000,12000.0,89,695,251,251,152,3,72,53,0,0,100,999,7,8,59,5,21,6,6,43,.,3,1,0,80,1
72,3333,29,2,110000,20000.0,74,775,310,255,.,14,140,24,0,0,100,999,7,8,0,0,50,0,0,26,70,4,4,0,73,1
44,6083,12,2,83029,50000.0,60,778,262,282,265,3,137,21,0,0,100,999,7,8,37,2,19,1,1,5,19,3,2,0,42,1
41,5375,33,2,166774,25000.0,65,722,304,279,217,14,83,23,0,0,100,999,7,8,26,0,22,0,0,17,51,10,3,2,81,1
76,6631,17,2,62000,14000.0,100,688,252,234,189,9,82,14,0,0,87,17,6,6,16,1,53,0,0,43,37,2,2,0,100,0
40,5000,36,1,122831,61000.0,90,776,318,262,168,15,85,33,0,0,97,51,6,6,34,0,38,0,0,3,.,3,2,0,56,1
43,4167,31,1,140000,11000.0,100,733,260,246,240,10,83,51,0,0,100,999,7,8,56,2,29,1,1,21,85,3,3,0,50,1
46,5333,38,1,182000,17000.0,79,692,244,243,411,3,95,70,0,0,99,65,6,6,72,5,12,1,1,23,64,8,2,2,37,1
54,9807,43,2,100691,75000.0,74,766,299,266,152,6,61,18,0,0,100,999,7,8,5,2,56,0,0,3,.,2,4,0,86,1
46,3333,42,1,104087,30000.0,76,761,263,249,176,8,70,8,0,0,100,999,7,8,8,3,50,0,0,38,91,2,2,0,80,0
50,4250,41,2,150000,40000.0,98,700,238,245,.,6,46,9,0,0,100,999,7,8,10,1,50,0,0,58,75,2,2,1,67,0
52,3333,23,1,62000,15000.0,100,.,272,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
49,9767,21,1,115000,22010.0,67,729,235,208,300,2,109,66,2,2,97,22,6,3,77,6,31,0,0,29,.,6,3,1,45,1
50,4690,46,1,157000,80000.0,90,778,300,261,269,5,80,25,0,0,100,999,7,8,25,1,16,1,1,2,.,3,1,0,27,1
32,9217,27,2,213840,42000.0,100,703,260,260,141,6,73,22,0,0,100,999,7,8,22,2,18,1,1,59,.,7,1,1,67,1
26,6747,35,2,157000,15000.0,106,628,202,165,82,2,25,30,1,0,97,46,6,5,32,9,31,1,1,50,71,13,6,2,83,1
55,13583,5,2,311774,25000.0,97,705,272,215,236,5,74,24,0,0,92,9,4,6,29,2,46,0,0,44,88,4,3,1,54,0
50,4677,25,1,220000,70000.0,100,721,284,253,222,2,80,34,0,0,97,30,6,6,36,3,22,4,4,6,62,6,5,0,55,1
52,11250,27,2,321000,50000.0,95,697,241,231,65,3,31,20,0,0,100,999,7,8,20,5,20,1,1,41,75,4,2,1,50,1
46,3334,45,2,140000,12000.0,76,706,234,187,43,1,31,9,1,1,91,67,6,4,8,4,18,1,1,25,.,5,1,0,67,1
37,9083,34,2,295000,25000.0,89,620,231,231,161,3,98,42,0,0,96,7,4,6,45,1,58,5,5,54,.,4,.,1,67,0
47,4500,32,1,83000,47600.0,57,628,227,207,240,8,78,19,0,0,85,7,4,6,20,1,45,0,0,53,67,5,3,3,89,0
60,18833,15,2,307890,50000.0,54,793,319,288,364,35,165,14,0,0,100,999,7,8,14,0,36,1,1,6,48,2,3,0,67,1
36,7623,38,2,180001,59000.0,90,763,237,258,108,14,57,15,0,0,100,999,7,8,15,0,27,2,2,6,54,3,2,0,56,1
65,5483,14,2,104789,50000.0,88,688,270,252,383,14,108,23,1,0,96,74,6,5,26,0,46,0,0,39,32,4,2,3,60,1
47,7084,5,1,168000,21200.0,90,720,251,251,141,2,83,16,0,0,94,32,6,6,18,1,39,2,2,36,53,3,3,1,54,1
34,6250,34,2,112000,41000.0,94,622,227,160,33,5,18,12,0,0,100,999,7,8,12,4,50,1,1,96,68,5,5,4,91,0
47,5834,30,2,213326,50000.0,75,.,219,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
47,11218,20,2,271500,10000.0,80,661,232,218,273,7,116,18,0,0,84,21,6,6,19,2,47,1,1,86,.,5,2,2,78,0
47,4001,18,2,47000,40000.0,87,690,270,255,296,23,164,13,1,1,92,45,6,6,13,0,31,1,0,39,2,3,2,1,63,0
54,7500,24,1,174000,11000.0,86,605,208,180,205,22,147,10,4,4,83,10,1,2,12,0,33,2,2,99,70,2,2,2,100,0
49,8667,35,2,293766,100000.0,89,783,301,252,327,6,117,19,0,0,96,999,5,7,23,3,43,0,0,9,.,5,1,0,60,1
59,7333,43,1,375000,37500.0,90,735,256,205,263,1,116,14,0,0,100,999,7,8,16,3,19,14,14,45,.,4,.,2,40,0
57,25583,10,2,156000,45000.0,100,649,183,225,293,6,91,30,1,0,90,25,6,5,33,3,16,2,2,70,.,11,2,5,72,0
49,9167,4,2,44137,5000.0,93,648,226,222,315,3,96,45,1,1,98,6,4,6,48,2,46,2,2,41,67,9,3,2,80,0
28,4500,22,1,127500,12750.0,90,718,234,242,134,3,63,28,1,0,97,80,6,5,34,2,21,5,5,16,.,3,1,0,67,1
83,2838,33,1,60000,20000.0,82,611,229,189,412,4,97,29,3,2,78,2,0,2,30,2,59,2,2,6,75,1,5,.,60,0
47,9000,43,2,79762,20000.0,93,742,240,196,21,1,11,1,0,0,100,999,7,8,2,1,50,0,0,0,.,0,1,.,50,0
42,8333,30,2,295000,61500.0,89,742,285,255,267,12,80,29,1,1,97,78,6,4,30,0,47,0,0,5,83,2,3,0,50,0
46,8579,26,2,209324,50000.0,85,605,210,172,418,5,112,25,0,0,84,11,4,6,34,2,28,2,2,66,96,4,2,3,64,1
28,2833,25,1,66000,9700.0,100,.,178,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
53,2388,29,1,61629,15000.0,100,665,255,214,288,10,77,27,0,0,96,26,6,6,44,1,44,0,0,72,86,7,2,3,100,0
62,12500,40,1,750000,60000.0,71,.,220,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
58,3729,37,2,171307,50000.0,29,776,274,257,148,2,77,24,0,0,96,47,6,6,26,1,46,2,2,3,.,2,.,0,33,1
35,512,41,1,42323,5000.0,37,602,213,211,27,9,19,8,1,1,100,999,7,8,8,2,100,2,1,.,.,.,.,.,.,0
50,4267,41,2,117627,10000.0,78,.,250,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
35,6325,17,2,118000,12000.0,100,662,219,194,203,8,93,16,2,2,94,21,6,6,22,2,69,1,1,98,93,3,9,2,100,0
26,8751,23,1,118999,100000.0,84,680,300,243,115,13,48,15,0,0,80,12,6,6,15,0,33,0,0,2,51,3,3,0,78,0
60,4496,23,2,103510,42000.0,41,711,196,196,288,2,119,13,1,1,82,8,4,4,18,3,41,4,4,0,59,2,3,0,83,1
64,20834,7,2,768108,100000.0,13,766,310,262,365,28,157,17,0,0,94,79,6,6,17,0,18,0,0,0,.,1,.,0,22,1
46,5517,39,2,170000,53000.0,95,690,232,232,195,0,81,31,1,1,100,999,6,8,35,2,32,1,1,46,89,8,2,2,63,0
31,7833,27,2,260001,58400.0,90,702,260,226,133,4,58,20,0,0,100,999,7,8,20,2,30,1,1,56,83,5,3,2,100,0
49,9000,48,2,283000,20000.0,97,699,264,206,214,8,54,26,0,0,96,65,6,6,27,3,30,2,2,56,.,10,3,1,76,0
28,6000,39,2,200000,20000.0,92,656,251,254,432,3,87,34,0,0,97,17,6,6,35,7,35,2,2,34,47,8,7,2,71,0
44,4083,33,1,106808,51000.0,90,625,214,175,194,5,83,23,1,1,85,2,2,4,26,2,35,0,0,72,95,9,2,3,92,0
53,3625,32,1,132265,19000.0,87,781,316,281,184,15,77,39,0,0,100,999,7,8,40,0,18,0,0,4,.,11,1,0,57,0
34,4042,44,2,150847,20000.0,86,.,269,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
61,4136,31,1,150000,100000.0,67,744,288,267,262,0,72,22,0,0,100,999,7,8,24,1,17,1,1,20,74,5,1,2,38,0
66,2833,33,1,75350,15350.0,100,717,237,231,289,3,83,39,1,1,95,33,6,2,42,2,33,1,1,21,.,3,1,1,50,1
60,1458,21,1,56712,20000.0,35,739,252,263,180,3,79,26,1,0,96,56,6,5,32,2,4,0,0,15,50,7,1,0,73,1
47,13000,31,1,209154,59000.0,82,616,235,213,164,8,66,34,19,19,94,28,6,2,35,1,34,0,0,14,68,4,6,0,77,0
47,11000,27,2,312168,50000.0,79,743,295,277,101,3,55,23,0,0,100,999,7,8,23,1,17,1,1,1,.,6,2,1,67,1
31,4000,42,2,128000,5000.0,81,750,247,247,95,3,63,13,0,0,100,999,7,8,13,1,62,1,1,45,.,2,2,0,100,1
76,1400,42,1,54024,35000.0,65,670,237,207,188,5,77,7,1,0,75,48,6,5,8,1,25,0,0,99,.,1,.,.,100,0
30,5000,36,1,175000,53000.0,90,725,281,241,111,1,50,20,0,0,95,79,6,6,22,3,45,1,1,25,83,2,3,1,63,1
62,4384,25,1,83967,45000.0,98,683,265,198,127,1,57,16,0,0,94,9,4,6,18,2,28,3,2,28,100,3,3,0,60,1
33,4880,9,1,122001,12200.0,70,659,214,227,143,7,85,13,0,0,93,11,4,6,14,2,43,0,0,73,76,3,3,2,100,0
34,2400,36,2,77748,10000.0,98,676,234,217,161,2,58,1,0,0,67,53,6,6,3,2,33,3,3,37,91,1,1,0,100,1
52,4248,47,2,81620,16400.0,90,673,240,199,143,2,51,27,0,0,97,56,6,6,31,4,69,5,5,57,95,5,4,2,90,0
70,2067,22,1,118214,30000.0,25,746,302,247,10,11,91,20,0,0,100,999,7,8,1,1,0,1,1,18,.,4,.,1,33,1
41,2450,43,1,78000,10500.0,98,682,242,181,188,3,54,9,1,0,80,9,4,5,11,1,70,2,2,.,115,.,3,.,100,0
50,6667,20,2,152807,30000.0,64,799,272,263,249,22,104,12,0,0,100,999,7,8,12,0,42,0,0,0,.,0,1,0,20,1
35,3700,37,2,95213,50000.0,53,774,299,251,151,5,64,20,0,0,100,999,7,8,20,2,35,0,0,4,56,4,2,0,67,0
60,6667,45,1,172000,14000.0,100,687,251,201,267,10,121,15,0,0,94,52,6,6,16,2,56,4,4,77,.,4,1,3,83,0
30,12083,11,1,185000,25000.0,76,657,254,208,114,8,55,24,0,0,92,14,6,6,26,3,35,2,2,41,85,6,2,2,73,0
34,3750,37,2,100000,14000.0,85,565,189,191,158,5,65,27,1,0,77,2,3,5,31,5,48,1,1,72,45,5,4,2,82,0
42,9200,43,2,258000,50000.0,92,729,280,280,258,4,103,26,0,0,100,999,7,8,27,1,33,0,0,31,89,7,3,1,83,1
48,2667,34,1,90000,22000.0,90,.,293,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
39,3865,35,2,100699,17200.0,100,658,222,200,162,15,42,12,1,1,92,17,6,6,12,0,42,1,1,73,69,3,3,2,75,1
39,3967,37,1,128000,15000.0,90,630,214,185,178,3,68,14,2,1,75,45,6,5,18,3,28,6,6,59,97,5,2,0,70,0
38,3802,28,2,91795,25000.0,89,693,222,200,60,9,29,12,1,1,92,44,6,6,12,2,75,2,1,0,59,0,2,.,75,0
32,4864,15,2,93929,50000.0,53,725,249,208,38,8,21,4,0,0,100,999,7,8,4,1,50,1,1,0,45,0,2,0,67,1
79,2200,21,2,100302,30000.0,30,748,262,262,335,29,187,9,0,0,100,999,7,8,11,0,11,4,3,51,.,1,.,1,20,1
42,2171,30,1,51301,13000.0,79,640,202,202,146,3,58,35,0,0,63,6,4,6,44,4,45,0,0,27,87,4,3,2,64,0
37,1416,11,1,96136,10500.0,11,703,227,197,111,6,79,9,2,2,92,23,5,2,24,1,67,0,0,39,.,4,.,2,83,0
47,6000,43,2,184140,7000.0,75,692,211,211,210,9,65,10,2,2,90,17,6,6,10,1,40,0,0,40,48,3,3,1,86,1
64,4877,42,2,72000,45000.0,63,635,225,205,439,12,185,17,0,0,74,11,4,6,19,0,21,2,2,80,77,6,1,4,80,0
75,3333,30,2,116964,50000.0,43,780,308,266,166,12,81,12,0,0,100,999,7,8,18,0,17,0,0,2,98,4,1,0,83,1
99,4801,41,1,127000,15300.0,88,746,279,266,117,2,59,32,0,0,100,999,7,8,34,3,24,2,2,27,.,4,2,1,54,0
58,4480,20,2,89536,50000.0,56,745,315,257,225,19,111,18,0,0,100,999,7,8,20,0,55,2,2,5,76,3,1,0,80,0
35,6667,14,1,78000,50000.0,79,661,224,181,43,2,26,15,1,1,100,999,7,8,17,2,25,4,4,31,83,5,1,0,75,0
52,27500,12,1,213066,99000.0,83,714,264,199,165,3,68,28,0,0,97,17,6,6,30,4,33,1,1,58,86,4,4,1,67,1
52,8333,37,1,165000,50000.0,99,651,254,191,201,9,82,37,0,0,84,1,4,6,38,1,26,0,0,36,.,7,1,2,40,0
65,4153,31,2,73000,5369.0,70,685,230,219,160,5,109,11,1,1,92,20,6,3,13,1,31,0,0,94,.,3,2,3,100,0
57,9334,26,2,194000,24000.0,99,694,283,297,358,9,97,39,0,0,100,999,7,8,39,1,10,0,0,29,2,7,2,2,37,0
30,6312,33,2,201001,18900.0,90,639,228,182,111,5,38,14,0,0,100,999,7,8,14,4,29,4,4,94,32,8,1,5,90,1
52,18667,27,2,530000,39000.0,87,691,266,266,300,5,98,62,0,0,98,67,6,6,64,1,27,3,3,31,33,10,5,1,59,1
30,6333,33,2,134000,28200.0,100,727,308,246,110,17,48,17,0,0,100,999,7,8,18,0,39,2,2,22,67,4,3,0,64,0
43,14167,21,2,344630,48710.0,100,697,242,226,243,8,84,15,0,0,94,.,6,6,16,1,25,1,1,56,.,5,1,3,86,0
24,4592,24,2,24385,20000.0,82,709,255,207,178,2,42,11,0,0,100,999,7,8,11,2,8,0,0,40,100,4,1,1,71,0
50,5000,44,1,147884,50000.0,56,682,241,215,280,11,125,16,1,1,88,6,0,2,17,1,24,0,0,45,64,4,2,0,43,0
55,7027,36,2,204000,48000.0,98,680,257,204,308,4,64,41,0,0,95,55,6,6,42,3,48,2,2,56,82,8,5,2,87,1
32,4833,22,2,59510,5000.0,74,668,248,192,125,5,51,27,1,1,97,14,6,6,30,4,63,0,0,33,98,4,2,0,75,0
37,15750,32,2,569000,93000.0,84,766,252,242,159,3,75,21,0,0,96,28,6,6,26,1,46,2,2,0,84,1,3,0,57,1
53,7667,20,2,161700,50000.0,80,727,269,244,156,1,73,20,1,0,91,15,6,5,23,4,48,1,1,11,64,3,5,0,67,1
57,7750,33,2,172000,34400.0,87,676,222,216,277,3,77,37,1,0,92,5,6,5,38,4,16,4,4,24,72,5,2,0,47,0
51,9250,16,2,168673,50000.0,85,773,310,243,245,22,106,16,0,0,94,59,6,6,16,0,25,0,0,0,.,0,.,0,0,1
42,5183,26,2,133000,90000.0,68,713,262,262,89,5,44,24,0,0,100,999,7,8,24,2,33,0,0,26,84,5,3,1,62,1
61,14011,30,1,185000,84290.0,95,660,214,206,256,15,52,17,0,0,100,999,7,8,19,0,29,5,5,57,79,2,4,2,60,1
51,6667,25,1,119963,50000.0,42,682,201,199,155,10,85,26,0,0,100,999,7,8,26,1,12,2,2,54,81,12,1,5,68,1
40,14667,19,1,225001,40500.0,100,710,270,229,149,3,36,14,0,0,100,999,7,8,14,4,50,1,1,32,25,3,5,0,80,0
65,3409,7,2,111962,15000.0,49,.,263,184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0
27,2940,13,1,46851,25000.0,53,792,299,253,57,43,252,4,0,0,100,999,7,8,3,0,25,1,1,15,.,1,.,0,33,0
32,2101,50,1,102716,23000.0,89,701,243,230,74,2,37,35,0,0,100,999,5,8,37,5,11,0,0,31,.,7,1,2,38,0
28,7667,33,1,315000,50000.0,80,667,202,217,130,2,44,12,0,0,92,4,4,6,13,1,23,1,1,32,52,5,2,1,70,1
46,6918,12,1,114000,11400.0,90,613,222,178,58,4,27,30,0,0,97,1,4,6,33,6,15,1,1,29,37,10,2,2,50,0
70,6141,27,1,150678,70000.0,62,653,207,206,31,8,110,12,0,0,92,8,4,6,1,2,42,0,0,84,74,2,2,2,67,0
76,1505,15,2,18422,15000.0,81,786,305,261,304,7,91,23,0,0,100,999,7,8,24,1,63,0,0,8,73,5,2,0,78,1
38,6751,38,2,141000,63000.0,91,673,243,227,235,5,92,27,0,0,100,999,7,8,27,2,26,0,0,53,84,8,3,2,65,1
61,4000,43,1,94000,30000.0,83,668,219,219,272,3,91,27,1,1,89,5,4,6,29,3,11,5,5,20,.,3,1,0,27,1
53,6596,23,2,147620,50000.0,87,792,291,291,258,11,82,15,0,0,100,999,7,8,15,1,20,0,0,1,.,1,1,0,29,1
59,2783,36,1,77550,67000.0,86,763,290,250,.,12,82,10,0,0,85,75,6,6,13,0,46,0,0,2,87,1,1,0,67,1
33,5333,26,2,119000,10500.0,99,630,211,173,152,8,50,23,4,2,79,29,6,2,29,4,41,0,0,70,93,8,3,1,100,0
57,8833,37,2,100900,50000.0,82,663,282,254,385,4,101,36,0,0,84,4,4,6,39,3,21,0,0,16,85,9,2,1,52,0
75,6403,36,1,145000,39400.0,95,682,258,212,61,8,80,24,0,0,100,999,7,8,8,2,4,7,7,29,64,8,1,3,56,0
35,3908,43,1,124001,10000.0,100,629,216,160,227,4,67,26,3,2,89,18,6,4,29,4,18,2,2,44,47,11,2,2,65,1
39,6233,28,2,180000,24000.0,100,644,236,206,116,2,46,18,0,0,95,13,6,6,22,2,23,1,1,62,73,4,2,2,70,0
39,5000,25,1,143226,30000.0,90,667,262,216,221,12,103,19,2,0,67,6,3,5,11,0,38,0,0,23,44,3,4,1,89,1
36,9000,17,2,355000,100000.0,28,703,226,226,77,5,51,8,0,0,100,999,7,8,9,1,63,0,0,89,.,1,1,.,100,0
37,3885,24,2,110000,31800.0,100,627,239,198,192,10,37,17,0,0,88,19,5,6,18,1,59,2,2,49,84,4,3,.,78,0
52,9583,28,2,275622,50000.0,83,753,305,254,280,3,84,21,0,0,100,999,7,8,23,1,33,0,0,16,75,2,2,0,50,0
52,6700,10,2,67000,43700.0,65,802,251,251,152,28,107,3,0,0,100,999,7,8,3,0,67,0,0,0,5,0,1,0,50,1
29,5725,26,1,184986,37821.0,90,702,232,242,86,3,57,25,1,0,96,76,6,5,26,1,12,3,3,6,69,4,2,1,47,1
70,4751,47,2,120000,14000.0,85,699,234,201,112,2,42,17,1,1,94,53,6,6,18,2,61,0,0,39,99,1,4,0,83,0
37,7500,36,2,298000,100000.0,77,719,277,236,168,5,53,17,0,0,100,999,7,8,6,5,41,1,1,17,.,2,1,1,50,1
34,10250,16,1,185000,15000.0,81,680,201,217,75,2,30,27,0,0,100,999,7,8,37,6,17,0,0,30,65,13,4,0,67,0
49,5417,25,1,102907,23000.0,99,744,299,254,251,7,79,46,0,0,100,999,6,7,44,3,40,0,0,20,82,6,3,0,47,1
79,0,.,1,0,57000.0,51,.,0,189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
76,4077,32,2,144000,50000.0,35,790,259,274,407,28,170,12,0,0,100,999,7,8,2,0,17,0,0,7,25,2,1,0,60,1
44,6333,10,2,94205,15000.0,64,748,229,243,242,8,86,16,0,0,100,999,7,8,12,1,25,1,1,37,48,2,2,1,67,1
57,0,.,2,0,10000.0,29,.,0,204,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
43,4713,14,2,136389,10000.0,19,635,171,179,94,15,60,2,6,4,11,6,4,2,9,0,22,0,0,19,62,1,1,.,67,0
67,7096,20,2,160000,28000.0,87,761,277,251,182,18,89,8,0,0,100,999,7,8,8,0,13,4,4,28,.,1,.,0,20,0
28,2800,29,1,123000,10500.0,55,614,213,137,34,15,27,2,2,2,67,38,6,2,3,0,100,0,0,.,47,.,2,.,100,0
38,6694,28,2,170000,14000.0,95,696,286,286,229,14,104,35,0,0,100,999,7,8,36,0,22,0,0,74,65,6,3,1,69,1
38,5051,37,2,107000,10000.0,100,626,249,184,220,2,70,29,0,0,97,4,4,6,30,2,47,0,0,55,89,4,3,3,70,0
50,13167,26,2,377001,99000.0,87,621,249,205,199,37,83,23,0,0,78,6,4,6,23,0,17,0,0,98,2,12,2,8,93,1
39,7250,26,2,108000,25000.0,83,729,275,278,216,4,91,39,0,0,100,999,7,8,41,3,29,3,3,46,83,8,5,0,68,1
72,1923,56,1,150000,25000.0,62,732,291,267,228,19,90,31,0,0,97,25,6,6,34,0,12,0,0,24,.,8,1,0,82,0
55,4375,10,1,88136,30000.0,34,708,234,234,356,8,165,7,1,1,86,59,6,6,7,1,29,0,0,27,77,2,1,0,75,1
55,2817,31,2,90680,6600.0,90,654,228,190,280,2,141,1,1,1,100,999,7,8,3,1,100,10,9,.,99,.,2,.,100,0
41,7500,13,2,128000,13800.0,80,655,220,159,38,1,22,11,0,0,87,13,6,6,15,3,47,6,6,40,90,4,5,0,82,0
35,6417,26,2,137500,52000.0,91,774,308,256,112,20,70,11,0,0,100,999,7,8,11,0,73,0,0,12,.,1,1,0,100,1
59,5658,20,1,89629,20000.0,90,639,226,211,217,8,87,13,0,0,73,5,4,6,15,1,33,0,0,59,.,6,2,0,100,0
51,6519,29,2,182057,50000.0,79,682,269,220,375,20,107,17,2,1,79,49,6,5,8,0,37,0,0,0,.,0,2,0,50,1
40,4307,17,1,297110,50000.0,17,656,243,179,165,1,52,9,2,2,82,28,6,4,12,1,18,2,2,9,100,2,1,0,50,1
57,9194,16,2,85000,20000.0,95,604,223,164,.,17,82,14,2,1,69,6,3,5,0,0,56,0,0,88,78,5,2,3,88,0
68,9177,25,1,154000,100000.0,65,643,207,207,354,1,45,23,0,0,100,999,7,8,29,9,21,5,5,48,94,10,3,2,65,0
58,1300,35,1,47444,25000.0,53,771,308,265,364,16,129,14,0,0,93,58,6,6,14,0,36,2,1,3,.,1,1,.,67,0
34,4042,19,1,104240,7600.0,80,570,231,197,178,13,91,10,6,1,56,3,3,5,17,0,56,2,2,65,45,3,4,1,100,0
76,3444,24,2,73551,20000.0,99,736,236,220,436,3,91,19,1,1,95,60,6,4,20,3,25,0,0,28,93,2,2,1,67,1
35,6692,27,2,112000,21500.0,94,719,236,216,191,3,71,25,0,0,100,999,7,8,26,4,42,0,0,66,86,6,2,1,73,1
36,4000,50,2,225000,20000.0,80,741,260,211,120,1,51,28,0,0,97,.,6,6,29,3,45,5,5,27,96,2,3,0,71,1
52,3717,45,2,207633,16000.0,94,714,239,239,129,6,64,18,1,1,100,999,6,8,18,1,33,4,4,6,.,5,.,0,56,0
47,5504,24,2,112871,50000.0,63,642,213,179,128,6,76,12,3,2,67,29,5,3,18,1,56,0,0,99,43,3,4,.,100,0
33,4800,39,2,246000,50000.0,69,615,219,169,129,29,74,12,17,16,30,6,1,3,30,0,73,0,0,26,47,2,9,0,92,0
60,6500,26,2,113933,50000.0,60,773,267,254,141,6,78,10,0,0,91,77,6,6,12,1,27,3,3,1,.,1,1,0,50,1
29,7421,24,2,175000,27000.0,100,634,250,182,423,9,109,32,0,0,94,2,4,6,34,1,38,0,0,72,5,8,3,6,79,0
34,33333,8,1,304320,100000.0,60,732,291,259,105,4,72,30,0,0,100,999,7,8,4,1,20,0,0,27,51,2,3,0,55,1
46,4500,28,1,103914,44000.0,100,738,295,258,193,17,69,18,0,0,100,999,7,8,18,0,33,2,2,49,57,4,3,0,88,1
35,0,17,1,0,35000.0,90,.,0,204,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
57,5551,23,2,102325,15000.0,49,786,272,272,240,8,115,12,0,0,100,999,7,8,12,1,58,0,0,1,91,1,3,0,67,1
44,2028,41,1,105000,30000.0,80,516,101,76,80,11,11,0,2,2,0,1,0,2,11,1,0,4,4,.,.,.,.,.,.,0
48,8500,17,1,140000,20000.0,97,614,250,165,143,11,71,28,0,0,87,4,4,6,22,1,50,2,2,84,61,5,4,1,100,1
53,5416,37,1,124000,50000.0,96,624,271,234,227,16,124,27,0,0,93,28,6,6,29,0,14,0,0,81,.,12,1,10,82,0
31,6650,15,2,109001,6500.0,100,681,248,203,142,3,66,37,2,2,90,19,6,3,40,3,23,2,2,24,37,4,4,0,53,0
58,4200,17,2,44512,25000.0,56,784,300,271,297,2,79,21,0,0,100,999,7,8,34,1,0,1,1,5,.,7,.,0,58,1
36,5833,19,2,140001,22000.0,90,758,290,243,73,12,57,8,0,0,100,999,7,8,8,0,25,1,1,4,.,2,1,1,60,1
32,11725,28,2,270000,20000.0,91,768,287,247,143,3,72,22,0,0,100,999,7,8,22,1,50,1,1,0,70,0,3,.,50,1
